"spp","long","lat","He","He_harm","He_harm2","He_harm3","Source","Marker","min_dist","He_harm_w","He_harm2_w","He_harm3_w","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","StartF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","lag","lag2","lag3","SHIFT_cor","shift_sign","shift_vel_sign","shiftC_sign","shiftC_vel_sign","lagC","lagC2","lagC3"
"Lyrurus tetrix",9.92414,53.17151478,0.66,0.66,0.663266878094358,-0.149624271574808,"De Kort","Microsatellite",479446.685371815,0.647555631295299,0.612727037228987,-0.188711621899284,"A133_P1","Lyrurus tetrix",133,"P1","ELE","O","36",3.272727,"m/year",11,-0.44185,11.19409,1987,1997,"TWO","PROCESSED","no",51,"small","occurrence-based",-0.608120972715339,"vertebrate","N",3.272727,11.19409,"pos","(1.99e+03,2.01e+03]","[1.54e-05,4.85]","[1,99]","S29569","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",15.68232454,50.73690036,14.9785452856365,50.992564795429,16.3814963460795,50.4785615850492,7.921363,7.921363,7.921363,0.606397037898555,"pos","pospos","pos","pospos",10.5876929621014,10.5876929621014,10.5876929621014
"Lyrurus tetrix",9.92414,53.17151478,0.66,0.66,0.663266878094358,-0.149624271574808,"De Kort","Microsatellite",479446.685371815,0.647555631295299,0.612727037228987,-0.188711621899284,"A133_P2","Lyrurus tetrix",133,"P2","ELE","O","-68",-6.181818,"m/year",11,-0.5124726,11.88863,1997,2007,"TWO","PROCESSED","no",51,"small","occurrence-based",-0.608120972715339,"vertebrate","N",6.181818,11.88863,"pos","(1.99e+03,2.01e+03]","[1.54e-05,4.85]","[1,99]","S29566","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",15.68232454,50.73690036,14.9785452856365,50.992564795429,16.3814963460795,50.4785615850492,18.070448,11.88863,0,-1.62349136168447,"neg","negpos","neg","negpos",13.5121213616845,11.88863,0
"Lyrurus tetrix",14.70793,63.17781696,0.669,0.669,0.703636421480906,-0.118402596599762,"De Kort","Microsatellite",110801.294427622,0.678531928719675,0.748083534677298,-0.0840273422524652,"A135_P1","Lyrurus tetrix",135,"P1","ELE","O","24.94326729",2.26757,"m/year",11,-0.470659,-3.225668,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",2.26757,-3.225668,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S29571","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,5.493238,3.225668,0,0.314013550314555,"pos","posneg","pos","posneg",3.53968155031456,3.225668,0
"Lyrurus tetrix",6.416,52.34364117,0.56,0.56,0.241152719916693,-0.476086003450123,"De Kort","Microsatellite",747472.792034632,0.63619468085481,0.564745821982,-0.225820139402317,"A16_P1","Lyrurus tetrix",16,"P1","ELE","O","-29",-2.416667,"m/year",12,0.2762193,6.59215,1993,2004,"TWO","PROCESSED","yes",61,"moderate","occurrence-based",-4.40801502642357,"vertebrate","N",2.416667,6.59215,"pos","(1.99e+03,2.01e+03]","[1.54e-05,4.85]","[1,99]","S17960","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",8.09349784,45.71299928,8.16888941691309,45.7542788955546,8.01595105509716,45.6730475076364,9.008817,6.59215,0,-0.793028996083929,"neg","negpos","neg","negpos",7.38517899608393,6.59215,0
"Lyrurus tetrix",24.09709,65.84888654,0.675,0.675,0.730856921252618,-0.09735034965228,"De Kort","Microsatellite",180912.585890955,0.667500977065649,0.69768030495251,-0.123009037960331,"A113_P1","Lyrurus tetrix",113,"P1","LAT","O","134.015",3.722639,"km/year",36,2.348407,NA,1976,2011,"MULTIPLE","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",3.722639,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29567","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-1.374232,-1.374232,0,0.178273629330804,"pos","pospos","pos","pospos",2.1701333706692,2.1701333706692,2.1701333706692
"Lyrurus tetrix",24.09709,65.84888654,0.675,0.675,0.730856921252618,-0.09735034965228,"De Kort","Microsatellite",180912.585890955,0.667500977065649,0.69768030495251,-0.123009037960331,"A113_P2","Lyrurus tetrix",113,"P2","LAT","O","56.313",5.119364,"km/year",11,0.752779,NA,1976,1986,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",5.119364,0.752779,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29565","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-4.366585,-4.366585,0,0.805197306816757,"pos","pospos","pos","pospos",-0.0524183068167571,-0.0524183068167571,0
"Lyrurus tetrix",24.09709,65.84888654,0.675,0.675,0.730856921252618,-0.09735034965228,"De Kort","Microsatellite",180912.585890955,0.667500977065649,0.69768030495251,-0.123009037960331,"A113_P3","Lyrurus tetrix",113,"P3","LAT","O","12.761",1.2761,"km/year",10,6.929532,NA,1986,1995,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",1.2761,6.929532,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29570","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,5.653432,5.653432,5.653432,-0.612646187286689,"pos","pospos","neg","negpos",7.54217818728669,6.929532,0
"Lyrurus tetrix",24.09709,65.84888654,0.675,0.675,0.730856921252618,-0.09735034965228,"De Kort","Microsatellite",180912.585890955,0.667500977065649,0.69768030495251,-0.123009037960331,"A113_P4","Lyrurus tetrix",113,"P4","LAT","O","70.44",5.87,"km/year",12,1.394681,NA,1995,2006,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",5.87,1.394681,"pos","(1.99e+03,2.01e+03]","(31.3,62.4]","[1,99]","S29568","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-4.475319,-4.475319,0,0.850268484055024,"pos","pospos","pos","pospos",0.544412515944976,0.544412515944976,0.544412515944976
"Lyrurus tetrix",24.09709,65.84888654,0.675,0.675,0.730856921252618,-0.09735034965228,"De Kort","Microsatellite",180912.585890955,0.667500977065649,0.69768030495251,-0.123009037960331,"A113_P5","Lyrurus tetrix",113,"P5","LAT","O","-11.595",-1.9325,"km/year",6,5.460747,NA,2006,2011,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",1.9325,5.460747,"pos","(1.99e+03,2.01e+03]","(31.3,62.4]","[1,99]","S29564","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,7.393247,5.460747,0,-1.65132243864137,"neg","negpos","neg","negpos",7.11206943864137,5.460747,0
"Lyrurus tetrix",14.70793,63.17781696,0.669,0.669,0.703636421480906,-0.118402596599762,"De Kort","Microsatellite",110801.294427622,0.678531928719675,0.748083534677298,-0.0840273422524652,"A135_P1","Lyrurus tetrix",135,"P1","LAT","O","80660.62201",7.332784,"km/year",11,-0.470659,-3.225668,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",7.332784,-0.470659,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S29562","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,7.803443,0.470659,0,1.63528288794382,"pos","posneg","pos","posneg",2.10594188794382,0.470659,0
"Lyrurus tetrix",24.09709,65.84888654,0.675,0.675,0.730856921252618,-0.09735034965228,"De Kort","Microsatellite",180912.585890955,0.667500977065649,0.69768030495251,-0.123009037960331,"A143_P1","Lyrurus tetrix",143,"P1","LAT","O","139.8",3.575803,"km/year",27.5,2.348407,NA,1979.5,2006,"TWO","PROCESSED","no",128,"large","abundance-based",4.13364796426425,"vertebrate","N",3.575803,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","(99,254]","S29561","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-1.227396,-1.227396,0,0.074820840782733,"pos","pospos","pos","pospos",2.27358615921727,2.27358615921727,2.27358615921727
"Lyrurus tetrix",24.09709,65.84888654,0.675,0.675,0.730856921252618,-0.09735034965228,"De Kort","Microsatellite",180912.585890955,0.667500977065649,0.69768030495251,-0.123009037960331,"A144_P1","Lyrurus tetrix",144,"P1","LAT","O","3.829",3.829,"km/year",37.5,2.348407,NA,1974.5,2011,"MULTIPLE","PROCESSED","no",92,"large","abundance-based",4.13364796426425,"vertebrate","N",3.829,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S18000","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-1.480593,-1.480593,0,0.224140417489855,"pos","pospos","pos","pospos",2.12426658251014,2.12426658251014,2.12426658251014
"Lyrurus tetrix",24.09709,65.84888654,0.675,0.675,0.730856921252618,-0.09735034965228,"De Kort","Microsatellite",183253.931379223,0.667495992845376,0.69766426758472,-0.123021441208983,"A247_P1","Lyrurus tetrix",247,"P1","LAT","O","0",0,"km/year",27.5,1.945243,NA,1981.5,2008,"TWO","OPPORTUNISTIC","no",226,"large","occurrence-based",4.14340294438612,"vertebrate","N",0,1.945243,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S17961","Animalia","Chordata","Aves","Galliformes","Phasianidae","Lyrurus","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.945243,1.945243,0,-0.841127905776948,"neg","negpos","neg","negpos",2.78637090577695,1.945243,0
"Passer montanus",116.57104,40.20236891,0.878,0.878,1.9734902458307,0.863698265677502,"De Kort","Microsatellite",6581277.91473244,0.857900019595008,1.80066807089547,0.730038151599863,"A135_P1","Passer montanus",135,"P1","ELE","O","-4.890402717",-0.4445821,"m/year",11,-0.470659,-3.225668,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",0.4445821,-3.225668,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S21626","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,2.7810859,2.7810859,2.7810859,-0.342433611851677,"neg","negneg","neg","negneg",2.88323438814832,2.88323438814832,2.88323438814832
"Passer montanus",116.57104,40.20236891,0.878,0.878,1.9734902458307,0.863698265677502,"De Kort","Microsatellite",6581277.91473244,0.857900019595008,1.80066807089547,0.730038151599863,"A135_P1","Passer montanus",135,"P1","LAT","O","-42619.20027",-3.874473,"km/year",11,-0.470659,-3.225668,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",3.874473,-0.470659,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S21629","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,-3.403814,-3.403814,0,-1.40734239945399,"neg","negneg","neg","negneg",-0.93668339945399,-0.93668339945399,0
"Passer montanus",116.57104,40.20236891,0.878,0.878,1.9734902458307,0.863698265677502,"De Kort","Microsatellite",8061128.02256295,0.857898949809947,1.80065886648834,0.730031032940997,"A181_P1","Passer montanus",181,"P1","LAT","O","90598",5.662375,"km/year",16,0.576354,8.029236,1994,2009,"CONTINUOUS","PROCESSED","yes",80,"moderate","abundance-based",3.44196657478844,"vertebrate","N",5.662375,0.576354,"pos","(1.99e+03,2.01e+03]","(4.85,31.3]","[1,99]","S21630","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,-5.086021,-5.086021,0,1.07536891402265,"pos","pospos","pos","pospos",-0.49901491402265,-0.49901491402265,0
"Passer montanus",116.57104,40.20236891,0.878,0.878,1.9734902458307,0.863698265677502,"De Kort","Microsatellite",6077828.95563444,0.8579004132708,1.80067144387582,0.730040760252015,"A247_P1","Passer montanus",247,"P1","LAT","O","55",2,"km/year",27.5,1.945243,NA,1981.5,2008,"TWO","OPPORTUNISTIC","no",226,"large","occurrence-based",4.14340294438612,"vertebrate","N",2,1.945243,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S21621","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,-0.0547569999999999,-0.0547569999999999,0,0.109059976860856,"pos","pospos","pos","pospos",1.83618302313914,1.83618302313914,1.83618302313914
"Passer montanus",116.57104,40.20236891,0.878,0.878,1.9734902458307,0.863698265677502,"De Kort","Microsatellite",6077828.95563444,0.8579004132708,1.80067144387582,0.730040760252015,"A8_P1","Passer montanus",8,"P1","LAT","O","31.7",2.641667,"km/year",12,-2.304868,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294438612,"vertebrate","N",2.641667,-2.304868,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S21625","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,4.946535,2.304868,0,0.272295613820677,"pos","posneg","pos","posneg",2.57716361382068,2.304868,0
"Passer montanus",116.57104,40.20236891,0.878,0.878,1.9734902458307,0.863698265677502,"De Kort","Microsatellite",6077828.95563444,0.8579004132708,1.80067144387582,0.730040760252015,"A8_P2","Passer montanus",8,"P2","LAT","O","87.7",4.07907,"km/year",21.5,3.085317,NA,1987.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294438612,"vertebrate","N",4.07907,3.085317,"pos","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S21627","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,-0.993753,-0.993753,0,0.521457372757869,"pos","pospos","pos","pospos",2.56385962724213,2.56385962724213,2.56385962724213
"Passer montanus",116.57104,40.20236891,0.878,0.878,1.9734902458307,0.863698265677502,"De Kort","Microsatellite",6077828.95563444,0.8579004132708,1.80067144387582,0.730040760252015,"A8_P3","Passer montanus",8,"P3","LAT","O","119.4",3.673846,"km/year",32.5,1.945243,NA,1976.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294438612,"vertebrate","N",3.673846,1.945243,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S21623","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,-1.728603,-1.728603,0,0.455521353501031,"pos","pospos","pos","pospos",1.48972164649897,1.48972164649897,1.48972164649897
"Passer montanus",116.57104,40.20236891,0.878,0.878,1.9734902458307,0.863698265677502,"De Kort","Microsatellite",7493467.87309235,0.857899820498788,1.80066644163336,0.730036891533788,"A181_P1","Passer montanus",181,"P1","ELE","LE","40",2.5,"m/year",16,0.576354,8.029236,1994,2009,"CONTINUOUS","PROCESSED","yes",80,"moderate","abundance-based",3.44196657478844,"vertebrate","N",2.5,8.029236,"pos","(1.99e+03,2.01e+03]","(4.85,31.3]","[1,99]","S21624","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,5.529236,5.529236,5.529236,-0.0327338037589676,"pos","pospos","neg","negpos",8.06196980375897,8.029236,0
"Passer montanus",116.57104,40.20236891,0.878,0.878,1.9734902458307,0.863698265677502,"De Kort","Microsatellite",5816335.12024975,0.857901673632843,1.80068245172475,0.730049273686958,"A9_P1","Passer montanus",9,"P1","LAT","LE","75",6.25,"km/year",12,-2.304868,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",150,"large","occurrence-based",4.14340294438612,"vertebrate","N",6.25,-2.304868,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S21628","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,8.554868,2.304868,0,0.717349220662567,"pos","posneg","pos","posneg",3.02221722066257,2.304868,0
"Passer montanus",116.396,39.91090601,0.861,0.861,1.82350491653194,0.747700094542592,"De Kort","Microsatellite",7506153.81997195,0.857888504544054,1.80056889174075,0.729961446760686,"A36_P1","Passer montanus",36,"P1","LAT","O","165.2",2.593972,"km/year",61,1.160918,NA,1950,2010,"CONTINUOUS","PROCESSED","no",464,"large","occurrence-based",6.54452201908329,"vertebrate","S",2.593972,1.160918,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","(254,924]","S21620","Animalia","Chordata","Aves","Passeriformes","Passeridae","Passer","Bird","T",134.48664126,-25.73871836,142.441894531408,-10.7105598449608,146.83360290555,-43.648059844786,-1.433054,-1.433054,0,1.63322989799917,"pos","pospos","pos","pospos",-0.47231189799917,-0.47231189799917,0
"Perisoreus infaustus",21.81667,62.46919574,0.568,0.568,0.273685204498628,-0.450925484540556,"De Kort","Microsatellite",262944.743794123,0.575399209836741,0.304216109635269,-0.427312980734337,"A135_P1","Perisoreus infaustus",135,"P1","ELE","O","-18.7693855",-1.706308,"m/year",11,-0.470659,-3.225668,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",1.706308,-3.225668,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S22004","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,1.51936,1.51936,1.51936,-0.636256342583614,"neg","negneg","neg","negneg",2.58941165741639,2.58941165741639,2.58941165741639
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",270796.008814352,0.593522799559595,0.379158232199191,-0.369352984253165,"A113_P1","Perisoreus infaustus",113,"P1","LAT","O","108.92",3.025556,"km/year",36,2.348407,NA,1976,2011,"MULTIPLE","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",3.025556,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S21978","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-0.677149,-0.677149,0,0.444507096953296,"pos","pospos","pos","pospos",1.9038999030467,1.9038999030467,1.9038999030467
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",270796.008814352,0.593522799559595,0.379158232199191,-0.369352984253165,"A113_P2","Perisoreus infaustus",113,"P2","LAT","O","67.257",6.114273,"km/year",11,0.752779,NA,1976,1986,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",6.114273,0.752779,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S21980","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-5.361494,-5.361494,0,1.58295318527709,"pos","pospos","pos","pospos",-0.83017418527709,-0.83017418527709,0
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",270796.008814352,0.593522799559595,0.379158232199191,-0.369352984253165,"A113_P3","Perisoreus infaustus",113,"P3","LAT","O","-103.813",-10.3813,"km/year",10,6.929532,NA,1986,1995,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",10.3813,6.929532,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S21979","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,17.310832,6.929532,0,-3.65993179977032,"neg","negpos","neg","negpos",10.5894637997703,6.929532,0
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",270796.008814352,0.593522799559595,0.379158232199191,-0.369352984253165,"A113_P4","Perisoreus infaustus",113,"P4","LAT","O","123.256",10.27133,"km/year",12,1.394681,NA,1995,2006,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",10.27133,1.394681,"pos","(1.99e+03,2.01e+03]","(31.3,62.4]","[1,99]","S21982","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-8.876649,-8.876649,0,2.65785232993401,"pos","pospos","pos","pospos",-1.26317132993401,-1.26317132993401,0
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",270796.008814352,0.593522799559595,0.379158232199191,-0.369352984253165,"A113_P5","Perisoreus infaustus",113,"P5","LAT","O","47.755",7.959167,"km/year",6,5.460747,NA,2006,2011,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",7.959167,5.460747,"pos","(1.99e+03,2.01e+03]","(31.3,62.4]","[1,99]","S21981","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-2.49842,-2.49842,0,1.81609810773749,"pos","pospos","pos","pospos",3.64464889226251,3.64464889226251,3.64464889226251
"Perisoreus infaustus",21.81667,62.46919574,0.568,0.568,0.273685204498628,-0.450925484540556,"De Kort","Microsatellite",262944.743794123,0.575399209836741,0.304216109635269,-0.427312980734337,"A135_P1","Perisoreus infaustus",135,"P1","LAT","O","35627.8311",3.238894,"km/year",11,-0.470659,-3.225668,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",3.238894,-0.470659,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S22003","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,3.709553,0.470659,0,0.874594889158176,"pos","posneg","pos","posneg",1.34525388915818,0.470659,0
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",270796.008814352,0.593522799559595,0.379158232199191,-0.369352984253165,"A143_P1","Perisoreus infaustus",143,"P1","LAT","O","88.3",3.017268,"km/year",27.5,2.348407,NA,1979.5,2006,"TWO","PROCESSED","no",128,"large","abundance-based",4.13364796426425,"vertebrate","N",3.017268,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","(99,254]","S22007","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-0.668861,-0.668861,0,0.382940089766343,"pos","pospos","pos","pospos",1.96546691023366,1.96546691023366,1.96546691023366
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",270796.008814352,0.593522799559595,0.379158232199191,-0.369352984253165,"A144_P1","Perisoreus infaustus",144,"P1","LAT","O","3.112",3.112,"km/year",37.5,2.348407,NA,1974.5,2011,"MULTIPLE","PROCESSED","no",92,"large","abundance-based",4.13364796426425,"vertebrate","N",3.112,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S22005","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,-0.763593,-0.763593,0,0.484352584859948,"pos","pospos","pos","pospos",1.86405441514005,1.86405441514005,1.86405441514005
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",275732.058309185,0.592968693501472,0.376865929595115,-0.371125843712179,"A247_P1","Perisoreus infaustus",247,"P1","LAT","O","45",1.636364,"km/year",27.5,1.945243,NA,1981.5,2008,"TWO","OPPORTUNISTIC","no",226,"large","occurrence-based",4.14340294438612,"vertebrate","N",1.636364,1.945243,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S22006","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,0.308879,0.308879,0.308879,0.130552416796583,"pos","pospos","pos","pospos",1.81469058320342,1.81469058320342,1.81469058320342
"Perisoreus infaustus",29.31667,66.58637353,0.614,0.614,0.464139115295475,-0.303629042673765,"De Kort","Microsatellite",270796.008814352,0.593522799559595,0.379158232199191,-0.369352984253165,"A59_P1","Perisoreus infaustus",59,"P1","LAT","O","40",1.454545,"km/year",27.5,1.964223,NA,1981.5,2008,"TWO","PROCESSED","no",27,"large","occurrence-based",4.13364796426425,"vertebrate","N",1.454545,1.964223,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S22010","Animalia","Chordata","Aves","Passeriformes","Corvidae","Perisoreus","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,0.509678,0.509678,0.509678,0.0476958609626187,"pos","pospos","pos","pospos",1.91652713903738,1.91652713903738,1.91652713903738
